      16.6778      14.3198      15.0272      13.8774      13.6204      10.3613
      9.11983      9.54573      6.28327      7.44128      8.23692      7.67481
      9.11805      10.1064      12.1973      12.8449      6.13235      8.05542
      10.7140      14.4597      20.4678      28.2125      31.7271      29.8734
      33.4017      29.2699      25.8288      23.1667      30.3995      27.2558
      24.0095      20.7805      18.4099      17.2845      20.8967      23.0072
      20.7312      17.1295      12.1533      4.76833     -6.11806     -11.3033
     -8.99547      3.49814      12.8202      15.3340      10.2324      6.24328
      3.94958      4.89972      8.98608      8.35392      7.25456      8.98787
      11.7156      11.8328      17.3517      14.8284      14.4512      16.5081
      16.8502      17.1046      18.2546      21.0100      21.8800      19.6713
      19.1495      15.1516      12.8831      8.85140      3.64293     0.417141
     -1.82771     -4.46973     -5.59720     -7.66769     -9.13076     -9.04805
     -10.5073     -10.4213     -10.5253     -10.5214     -10.3692     -10.0966
     -10.0139     -10.9379     -11.5508     -11.4483     -10.9468     -11.2116
     -12.0576     -12.2571     -11.9996     -11.9055     -11.4160     -11.0837
     -9.88894     -9.55310     -9.44897     -9.66989     -9.69590     -8.47018
     -7.25890     -6.56686     -5.60800     -4.73698     -3.33035     -1.35898
     0.505268      1.36524      3.05601      3.40905      4.69901      6.76320
      7.50266      7.63770      7.57831      8.60325      11.6402      9.87498
      8.68027      8.70603      10.3230      12.4353      11.4779      10.3365
      12.2145      10.4268      12.1551      7.89292      10.8192      14.6214
      15.5255      15.3815      20.3842      23.6954      24.6487      16.9359
      16.0229      22.4201      19.8524      9.79969      9.35322      8.04072
      11.4175      19.6871      23.5572      20.5907      26.5977      35.9270
      37.9843      33.0149      35.8475      31.5716      30.2273      20.8019
      25.1137      30.8871      32.9819      31.2509      28.2169      17.6486
      25.3091      30.5331      28.4933      26.5612      30.9746      41.9143
      39.3809      37.7520      34.7085      27.4414      32.8343      29.1500
      27.5521      18.7058      17.6970      13.1507      7.39969      1.97913
     0.507379     -9.04612     -3.86469      2.23574      4.96153     -1.76783
     -6.10880     -11.0564     -10.9968     -8.94677     -5.30725     -4.70364
     -5.53032     -5.91279     -6.11040     -6.94733     -7.66128     -8.12386
     -8.86258     -9.19825     -9.81608     -10.5713     -11.0623     -11.3184
     -11.4750     -11.1849     -11.0549     -10.8691     -10.5035     -10.4185
     -10.9629     -11.5941     -11.7695     -11.5075     -11.3284     -10.6666
     -10.4303     -9.90549     -9.33308     -9.15293     -8.54072     -7.68001
     -6.79971     -5.52310     -4.75972     -3.40454     -2.14171    -0.889927
    0.0178432     0.175886     0.884226      2.06933      3.30996      3.52698
      5.27835      6.17131      6.88264      6.91836      8.43509      12.4266
      13.0108      10.3301      10.5061      9.77692      11.4189      10.2327
      14.4865      17.3081      18.9334      19.3142      15.8495      15.7762
      20.6817      16.6932      10.4769      10.8436      18.9348      23.1332
      25.8887      26.3596      25.7967      20.8285      21.2545      20.5472
      20.5435      22.1925      28.3483      33.5892      27.0550      26.3406
      28.8482      28.0349      23.5999      18.6989      8.39838      5.68474
      16.9771      25.6109      26.9392      30.5214      31.0252      29.9803
      27.2780      30.5038      32.3962      33.7874      33.4906      22.7669
      13.5824      18.2946      22.8461      21.7312      21.2662      15.0836
      6.37535      11.0501      12.9292      15.7971      11.8087      7.57159
     0.487975     -6.85620     -10.3775     -10.4682     -11.5908     -8.94471
     -10.3661     -10.4791     -11.5589     -10.2933     -7.73427     -5.96637
     -5.46181     -5.97330     -5.38956     -5.03196     -5.26566     -7.69622
     -8.33108     -8.34459     -9.42981     -10.9773     -11.0455     -10.8114
     -10.9709     -11.0032     -11.3844     -11.3824     -11.7649     -11.6752
     -12.6031     -12.5747     -12.3420     -11.9254     -10.8826     -10.2021
     -9.29855     -8.82958     -8.59086     -8.03910     -8.14813     -8.08669
     -7.41025     -6.43035     -6.99063     -5.10654     -3.38518     -1.59068
    -0.951481     0.719496      1.34115      2.86639      4.21865      5.59417
      7.57117      7.36627      9.12777      7.83117      6.28379      8.36748
      13.3674      13.4364      14.3435      14.8399      13.1364      14.6826
      17.4138      15.7755      12.6863      19.6511      16.7565      15.5264
      16.2579      12.1338      11.4916      16.0396      24.6815      23.7645
      21.6690      28.0901      20.6519      18.8370      28.0551      30.8956
      29.4067      36.4248      36.7077      37.4921      37.0116      46.9601
      43.4965      36.5196      35.0685      33.8981      37.2262      45.2278
      42.9594      35.9438      37.7316      39.6888      39.7774      37.0844
      37.1034      36.8428      33.2388      22.7874      21.8104      32.2228
      24.6419      17.3878      19.3605      19.4450      16.4063      10.5685
      4.76163     -1.75129     -8.03077     -8.19408     -5.17727     -7.46529
     -7.12127     -6.89141     -1.91649    -0.459417    -0.477900     -2.36785
     -2.45922     -5.33518     -3.98418     -3.71894     -3.98319     -4.22249
     -4.77638     -5.40056     -5.65876     -6.06415     -6.59986     -6.75871
     -7.97858     -8.80355     -9.25011     -9.59552     -9.88062     -10.2989
     -11.2536     -11.1484     -11.1204     -10.9378     -11.0277     -11.4180
     -10.3070     -9.43975     -9.87728     -10.4186     -10.6958     -10.9160
     -11.0261     -10.5107     -10.2026     -8.43869     -7.51801     -7.53238
     -7.18806     -6.04066     -4.54854     -3.20836     -1.77837    -0.418310
     0.253334     0.972212      2.63111      3.52193      4.00140      4.36839
      4.36862      6.69469      9.04876      9.79958      10.4863      7.40878
      11.1247      12.7970      12.2714      14.4634      11.1024      11.1075
      5.89451      10.4267      11.3739      14.7263      21.8013      19.3095
      22.5344      23.3635      26.9937      28.9408      28.6665      27.3857
      29.4000      35.4329      38.5642      33.1910      30.5557      28.2933
      25.8809      25.2715      20.1535      24.9751      23.0103      17.2281
      7.18259      1.36536      2.12238      17.8845      21.0482      12.6633
      18.1936      27.5577      31.3091      30.9951      28.2710      20.7771
      12.5096     0.193417     -15.9756     -15.6345     -4.15484      7.78196
      13.9872      12.8875      10.8670      7.21272      5.47480      4.00201
      6.85109      10.4327      7.08151      5.02440      7.63970      11.4104
      12.3041      15.0461      13.5541      12.3374      10.4214      5.20091
      1.67187     -3.88150     -3.79359     -2.79522     -4.38183     -5.33246
     -6.75943     -8.10857     -8.80419     -8.65353     -9.23688     -9.80587
     -10.5021     -11.6152     -11.8870     -11.7263     -11.7845     -11.7346
     -11.5761     -11.6714     -10.8059     -10.3777     -10.7101     -11.5454
     -11.7617     -12.0467     -11.8976     -11.2756     -10.9409     -10.4818
     -9.41228     -9.02084     -8.82147     -8.19619     -7.55859     -7.19349
     -6.23682     -5.38804     -5.23922     -4.45344     -3.61571     -2.32561
    -0.441895      1.12199      2.33161      3.20498      3.26294      3.25201
      4.19936      5.10338      7.20623      9.20232      8.51093      9.56584
      10.7348      14.3245      13.4790      5.55877      3.73917      7.20512
      14.3821      17.0371      23.1973      22.7364      20.1042      23.1003
      25.6192      24.1946      25.3946      25.4231      23.7616      21.4596
      24.1169      23.3903      27.3887      24.4172      22.5068      18.5446
      18.2775      24.7385      25.4800      27.9536      30.6130      31.1450
      27.1073      28.1604      28.7300      30.9411      37.3509      27.3794
      30.5016      38.9472      43.2264      39.7350      37.4395      40.7091
      36.9870      34.9494      27.3496      18.6652      14.5028      15.0761
      25.1852      29.3982      24.7685      21.5247      23.0067      27.7099
      22.0058      14.9015      15.7258      17.7141      13.3109      8.39675
      3.10250    -0.412193      2.98542      6.84930      6.62314     -3.07113
     0.121334      2.27615      1.93571     0.424362     0.255547      1.13968
    -0.872005     -3.51656     -3.56422     -4.00579     -4.97755     -6.34116
     -6.78828     -6.69843     -7.13944     -8.20344     -9.53596     -10.1761
     -11.3224     -11.5092     -11.1134     -10.3646     -10.3510     -10.1593
     -10.2491     -9.99762     -9.59188     -9.78716     -9.99807     -9.86248
     -9.80464     -9.32475     -8.34719     -8.21449     -7.96581     -7.37769
     -6.85919     -5.83613     -5.42168     -4.41132     -3.36686     -2.81193
     -3.08025     -1.88444     0.154984      1.94695      2.61925      4.23281
      5.80951      5.64670      3.98542      5.28581      7.50611      8.97389
      11.1259      11.8120      13.1845      14.5829      14.2737      14.0481
      12.8831      16.4790      20.1039      20.1265      19.2222      22.4122
      22.8915      26.1827      25.3499      27.3534      24.9817      32.8615
      31.0462      30.1723      34.1038      29.4940      31.1959      32.0652
      30.2733      23.9899      16.2512      22.8742      21.8788      19.5093
      23.1676      27.5304      28.5947      31.9302      34.4963      37.4710
      36.0660      41.0276      39.5586      41.3112      36.4703      35.5847
      31.7907      22.1965      13.4146     -2.74884     0.994884      3.18054
      5.24882      14.9230      15.3419      14.1273      18.6691      14.2443
      18.4307      16.9558      16.5450      16.2110      10.8631      11.1907
      11.2939      8.72965     -2.93769     -6.47304     -5.46699     -4.51333
     -1.72011    -0.637501     -1.70633     -3.13982     -4.38998     -8.58355
     -11.3933     -9.90173     -10.8885     -11.8504     -11.4032     -11.5964
     -11.3379     -10.7512     -11.4211     -11.0315     -11.2797     -11.4968
     -11.0370     -11.5046     -11.5017     -10.9428     -10.8203     -10.6297
     -11.0467     -10.8461     -10.5957     -10.9885     -10.5663     -9.59347
     -8.83783     -9.47524     -8.52366     -7.72834     -7.59228     -7.75779
     -8.27525     -8.32249     -7.08106     -5.83799     -4.99255     -3.89727
     -2.71420    -0.908712     0.353514      1.67183      1.67944      2.18685
      5.03880      7.58363      10.0695      11.4220      9.88641      11.5187
      13.3147      11.3250      11.6141      12.6260      17.5874      20.2676
      20.9241      19.4991      17.2225      12.4404      10.4243      15.1056
      14.0328      16.4442      19.6156      22.1127      24.9647      31.5216
      22.7366      21.6481      21.2737      29.2905      37.3817      36.2184
      37.6640      37.6397      35.1679      39.3049      35.9613      36.6339
      30.7969      28.0233      28.0799      31.4201      18.7037      25.3165
      18.3969      15.7158      13.2074      14.2850      6.48308      4.63406
      6.65910      9.95324      7.53755      6.03308      2.05249      1.40410
      10.2022      12.2643      17.0671      17.4613      16.7330      20.1164
      15.2067      9.89046      2.51847    -0.506241     -6.07941     -2.99894
     -5.63873     -7.22159     -6.59400     -4.48065     -3.28478     -2.05700
     -1.08655     -1.70110    -0.488804    -0.794399     -1.52132     -2.64740
     -3.13181     -4.19669     -4.44891     -4.53213     -5.47518     -6.01251
     -6.55731     -7.22505     -8.08692     -8.64931     -9.53810     -10.2492
     -10.7935     -10.6774     -10.9041     -11.1816     -11.1554     -10.8277
     -10.6281     -10.1409     -9.92105     -10.1627     -9.81075     -10.5922
     -10.9906     -9.95381     -9.32041     -8.28254     -6.80758     -5.43253
     -4.97774     -4.29735     -3.97383     -3.11455     -2.89486     -2.56160
     -2.00563    -0.870508   -0.0539570      1.41799      1.73424      1.38680
      1.87908      3.11631      5.46779      6.60949      8.83640      12.2665
      13.1012      11.3320      7.62277      5.16487      2.99455      2.90016
      6.76414      11.9518      14.6149      14.6993      17.0794      16.5413
      20.9145      24.7968      22.1585      20.9050      25.3144      29.2262
      32.8599      37.5992      41.3431      42.7348      36.8178      33.3135
      37.7960      41.3023      42.2936      34.2992      42.2554      44.1554
      36.7977      29.8407      27.4015      28.9838      24.0366      25.7210
      23.7549      16.6542      25.3835      27.3172      23.2581      21.5911
      16.5513      13.4813      20.8721      30.9859      34.0493      30.4828
      29.6760      35.0200      34.4602      36.4798      37.8163      36.1751
      37.1999      31.0359      32.9400      34.6132      34.2583      31.9425
      23.7521      15.9814      8.89414     0.718657    -0.645102     0.250492
      4.51519      5.79934     -2.78771     -7.72691     -6.99639     -7.42977
     -6.17574     -5.21499     -5.99010     -5.99962     -7.12014     -8.25527
     -8.63379     -9.04451     -9.84473     -9.82745     -9.50665     -9.25406
     -9.56726     -10.4073     -11.4510     -11.9397     -11.7823     -11.7136
     -11.6485     -11.8488     -11.8240     -11.2590     -11.1808     -11.3765
     -11.2528     -11.1707     -10.5652     -10.0827     -9.02759     -7.96901
     -7.33465     -6.23876     -4.83305     -4.41077     -4.07393     -2.65218
     -1.15252    -0.263670     0.891361      2.64147      4.14961      5.43328
      6.03749      6.53332      7.55863      9.77759      7.16758      9.05529
      9.32144      9.26207      9.43236      13.1858      15.5169      19.1051
      19.1953      20.1839      19.4592      19.2139      23.8158      26.2597
      26.8489      22.1814      17.2603      17.8770      10.0317      10.4193
      11.9258      11.4042      16.5682      13.2291      15.5298      19.9032
      23.1248      23.8226      20.2754      21.5893      29.3112      37.7125
      26.4029      20.2262      22.4005      23.6744      26.3632      20.8524
      17.3437      16.8931      16.8309      13.3918      8.38409     -2.72528
     -11.1580    -0.733799      11.6598      11.8702      14.4503      9.79004
      8.39641      17.2556      19.5069      10.3086      14.2839      20.1190
      13.8010      14.1761      18.0455      18.3397      14.5411      8.84723
      4.87128      8.56112      13.8361      11.9882      8.35191      10.0160
      8.45215      7.85049      6.57749     0.835007    -0.610680     -2.34647
     -5.03617     -5.33223     -5.46024     -6.62679     -7.27390     -7.70348
     -8.26093     -9.02108     -9.23240     -10.2196     -10.6780     -11.0091
     -11.3958     -11.6616     -11.8091     -11.6634     -11.4770     -11.4011
     -11.9525     -12.0289     -12.2520     -12.8545     -12.4038     -11.0499
     -10.5210     -10.8314     -11.0392     -10.4550     -9.06423     -8.80996
     -7.93008     -6.95683     -6.31119     -5.92061     -4.99321     -3.17412
     -1.97082     -1.38124    -0.337912    -0.190090      1.29452      3.01240
      4.93636      6.74469      8.10514      9.91630      12.2684      13.5985
      11.4515      11.9191      16.0670      18.7023      21.9567      19.8442
      16.2346      17.6269      16.5765      14.6954      16.7643      11.2196
      11.0177      8.94828      6.24277      6.78624      12.6204      18.3561
      19.7395      7.57845      13.7465      20.3172      17.9998      12.5897
      19.8930      18.2677      24.1596      27.4193      23.2256      18.4616
      19.5031      19.5401      20.9183      26.0767      30.8742      35.4529
      35.9186      33.8589      35.4128      37.1209      42.5827      45.7005
      44.4913      47.5862      45.0956      43.5752      47.5754      45.3312
      34.8341      28.4586      27.9894      36.1840      26.6593      26.0701
      25.2798      25.8804      22.8188      17.2025      9.45301      8.98887
      10.2612      7.92013      4.19611     -6.59252     -9.52623     -6.07449
     -4.32779     -1.04786     -1.23948     -1.51054     -3.10842     -3.65099
     -5.70289     -6.07450     -6.70306     -7.18203     -8.42115     -9.37571
     -9.21076     -8.93042     -9.47168     -9.40303     -9.38715     -10.1120
     -11.2302     -11.5730     -11.3195     -10.7766     -10.5368     -10.5002
     -10.6776     -11.2429     -11.1305     -10.4185     -10.3031     -9.21215
     -9.43595     -8.86878     -8.42125     -8.28778     -7.45946     -6.79582
     -6.24228     -5.49345     -4.15138     -4.06681     -2.98749     -2.31333
    -0.892185    -0.328678     0.467958      1.64087      3.19793      3.42265
      3.71810      5.72353      7.73248      8.80855      9.33861      13.7086
      11.4004      9.53521      11.0716      14.7504      10.7012      6.51145
      10.4092      11.0718      15.6252      17.0809      13.6513      10.5620
      10.8816      10.7403      15.5851      21.3008      25.9478      28.9451
      29.9079      30.7686      27.4597      28.6850      27.1136      23.4179
      22.3362      16.9920      28.3511      24.2118      21.4097      26.7635
      32.7868      33.6093      32.1899      33.0625      36.9944      31.5497
      34.3463      38.7767      42.2064      42.4717      32.9618      22.0558
      21.4248      19.9504      18.6450      21.2060      22.5863      22.9263
      24.4511      17.5194      25.9491      31.5956      34.9665      23.2554
      26.3468      17.5418      8.73007      4.37930      6.54780      6.77781
      6.96934      2.21431     -3.17234     -3.72141     0.207817     -1.47812
     -1.70276    -0.347141     -3.53376     -3.94607     -3.50766     -3.45689
     -2.73166     -4.08572     -5.19902     -5.61806     -5.97761     -6.42124
     -7.46231     -8.44711     -9.68370     -9.90884     -9.62121     -9.71161
     -10.1719     -11.0680     -10.9871     -11.4229     -11.9047     -12.0140
     -11.9001     -12.5167     -12.0517     -11.7876     -11.0656     -10.7981
     -10.1593     -10.2746     -9.69053     -8.43579     -7.39497     -7.11528
     -5.95616     -5.19809     -3.97116     -2.37751    -0.559277     0.348799
      1.95233      2.82616      3.08926      2.93879      3.34821      4.70367
      5.82959      7.23117      8.13621      8.82073      9.18213      9.84870
      11.3715      12.4132      10.9276      10.8772      8.96894      7.82832
      7.26977      11.8878      13.8663      14.9577      16.9234      25.0112
      29.0489      30.3286      29.0401      37.1433      35.6397      32.4903
      25.3066      22.7870      29.6951      31.8462      36.8217      38.3969
      40.6846      45.0887      38.6137      36.0186      37.4832      31.8509
